customer_id,segment,offer_type,assigned_group,converted
C001945,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001946,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001947,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001947,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,1
C001947,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001948,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001949,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001949,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001949,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001950,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001951,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001951,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001951,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001952,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001952,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001952,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,1
C001953,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001953,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C001953,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001954,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001954,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001954,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001955,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001955,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001955,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001956,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001956,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001957,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001957,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001957,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001958,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001959,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001959,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001960,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001961,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001961,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001962,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001962,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001962,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001963,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001964,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001964,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001965,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,1
C001966,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001966,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001967,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001967,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001967,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001968,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001968,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001969,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001969,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001969,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001970,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001970,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001971,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001971,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001971,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001972,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001973,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001973,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001973,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001974,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001974,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001975,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001975,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001975,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001976,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001976,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001976,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001977,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001978,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001979,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001980,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001981,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001982,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001982,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001982,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001983,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001983,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001983,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001984,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001984,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001985,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001985,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001985,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001986,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001987,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001987,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001988,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001988,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001989,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001989,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001989,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001990,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001991,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001992,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001992,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001993,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001993,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001993,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001994,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001994,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001995,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001996,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001996,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001996,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001997,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001997,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001997,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001998,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001998,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001999,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002000,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C002001,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C002002,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002002,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002003,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C002003,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C002004,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002005,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002006,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C002007,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C002008,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002009,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002009,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002009,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C002010,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002011,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002011,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002011,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002012,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C002012,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,1
C002013,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002013,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,1
C002013,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002014,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C002014,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C002014,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,1
C002015,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,1
C002015,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002016,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002016,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002016,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C002017,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C002018,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C002018,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C002019,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002019,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C002020,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C002021,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002022,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C002022,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002022,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002023,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002024,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002024,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002024,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,1
C002025,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002025,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C002025,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C002026,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002026,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002026,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C002027,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002028,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002029,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002029,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C002029,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C002030,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C002030,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002031,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002031,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C002032,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002032,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,1
C002032,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C002033,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002033,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,1
C002034,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002034,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002035,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002036,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C002036,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C002036,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C002037,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002037,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002038,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C002038,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C002039,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C002039,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002039,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C002040,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002040,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C002040,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002041,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002041,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,1
C002041,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C002042,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002042,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C002042,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002043,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002043,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002043,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,1
C002044,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C002044,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002044,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C002045,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002046,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C002046,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002046,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C002047,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C002048,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C002049,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C002050,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C002051,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002052,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C002053,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C002053,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C002053,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002054,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002055,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C002055,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C002056,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C002056,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002057,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C002058,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002059,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C002059,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C002060,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C002060,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C002060,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C002061,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C002061,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C002062,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C002063,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C002064,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C002065,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C002065,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
